Regular;@U;Aring;-50.0
Regular;@U;Aringacute;-50.0
Regular;@U;Atilde;-50.0
Regular;@U;Ushort-cy;-10.0
Regular;@U;Ustraitstroke-cy;-20.0
Regular;@U;W;-30.0
Regular;@U;Wacute;-30.0
Regular;@U;Wcircumflex;-30.0
Regular;@U;Wdieresis;-30.0
Regular;@U;Wgrave;-30.0
Regular;@U;Yacute;-20.0
Regular;@U;Ycircumflex;-20.0
Regular;@U;Ydieresis;-20.0
Regular;@U;Ygrave;-20.0
Regular;@V;@A;-55.0
Regular;@V;@C;-15.0
Regular;@V;@D;-20.0
Regular;@V;@E;-35.0
Regular;@V;@I;-20.0
Regular;@V;@U;-30.0
Regular;@V;@uni0423;5.0
Regular;@V;A-cy;-55.0
Regular;@V;AE;-55.0
Regular;@V;AEacute;-55.0
Regular;@V;Aacute;-55.0
Regular;@V;Abreve;-55.0
Regular;@V;Acircumflex;-55.0
Regular;@V;Adieresis;-55.0
Regular;@V;Agrave;-55.0
Regular;@V;Amacron;-55.0
Regular;@V;Aogonek;-55.0
Regular;@V;Aring;-55.0
Regular;@V;Aringacute;-55.0
Regular;@V;Atilde;-55.0
Regular;@V;Be-cy;-20.0
Regular;@V;Cacute;-15.0
Regular;@V;Ccaron;-15.0
Regular;@V;Ccedilla;-15.0
Regular;@V;Ccircumflex;-15.0
Regular;@V;Cdotaccent;-15.0
Regular;@V;Dcaron;-20.0
Regular;@V;Dcroat;-20.0
Regular;@V;Dzhe-cy;-20.0
Regular;@V;Eacute;-35.0
Regular;@V;Ebreve;-35.0
Regular;@V;Ecaron;-35.0
Regular;@V;Ecircumflex;-35.0
Regular;@V;Edieresis;-35.0
Regular;@V;Edotaccent;-35.0
Regular;@V;Ef-cy;-15.0
Regular;@V;Egrave;-35.0
Regular;@V;Em-cy;-20.0
Regular;@V;Emacron;-35.0
Regular;@V;En-cy;-20.0
Regular;@V;Eng;-20.0
Regular;@V;Eogonek;-35.0
Regular;@V;Er-cy;-20.0
Regular;@V;Es-cy;-15.0
Regular;@V;Eth;-20.0
Regular;@V;F;-20.0
Regular;@V;G;-15.0
Regular;@V;Gbreve;-15.0
Regular;@V;Gcircumflex;-15.0
Regular;@V;Gcommaaccent;-15.0
Regular;@V;Gdotaccent;-15.0
Regular;@V;Ge-cy;-20.0
Regular;@V;Gheupturn-cy;-20.0
Regular;@V;Gje-cy;-20.0
Regular;@V;Hbar;-20.0
Regular;@V;Hcircumflex;-20.0
Regular;@V;I-cy;-20.0
Regular;@V;Iacute;-20.0
Regular;@V;Ibreve;-20.0
Regular;@V;Icircumflex;-20.0
Regular;@V;Idieresis;-20.0
Regular;@V;Idotaccent;-20.0
Regular;@V;Ie-cy;-20.0
Regular;@V;Iegrave-cy;-20.0
Regular;@V;Igrave;-20.0
Regular;@V;Ii-cy;-20.0
